2016,1,2,0,30,0,0,0,0,0,0,8,37,176.08,0,0.131799996,1,3.11,317,100,20,10.1
2016,1,2,1,0,0,0,0,0,0,0,8,37,171.78,0,0.131799996,1,3.105,330,100,20,10.1
2016,1,2,1,30,0,0,0,0,0,0,8,36,165.44,0,0.131799996,1,3.07,330,100,19,10.1
2016,1,2,2,0,0,0,0,0,0,0,1,36,158.83,0,0.131799996,1,3.035,347,100,19,10.1
2016,1,2,2,30,0,0,0,0,0,0,1,36,152.15,0,0.131799996,1,2.993,347,100,19,10.1
2016,1,2,3,0,0,0,0,0,0,0,3,36,145.46,0,0.131799996,1,2.951,184,100,19,10.1
2016,1,2,3,30,0,0,0,0,0,0,1,35,138.78,0,0.131799996,1,2.931,184,100,18,10.1
2016,1,2,4,0,0,0,0,0,0,0,1,35,132.13,0,0.131799996,1,2.912,195,100,18,10.1
2016,1,2,4,30,0,0,0,0,0,0,1,35,125.52,0,0.131799996,1,2.945,195,100,18,10.1
2016,1,2,5,0,0,0,0,0,0,0,1,35,118.97,0,0.131799996,1,2.978,196,100,18,10.1
2016,1,2,5,30,0,0,0,0,0,0,1,35,112.47,0,0.131799996,1,3.055,196,100,18,10.1
2016,1,2,6,0,0,0,0,0,0,0,1,35,106.06,0,0.131799996,1,3.132,189,100,18,10.1
2016,1,2,6,30,0,0,0,0,0,0,1,35,99.76,0,0.131799996,1,3.211,189,100,18,10.1
2016,1,2,7,0,0,0,0,0,0,0,1,36,93.57,0,0.131799996,2,3.29,187,100,19,10.1
2016,1,2,7,30,17,186,25,17,186,25,1,36,87.54,0,0.131799996,2,3.342,187,100,19,10.1
2016,1,2,8,0,39,444,103,39,444,103,1,37,81.69,0,0.131799996,3,3.394,190,99.81,20,10.1
2016,1,2,8,30,54,598,198,54,598,198,1,37,76.09,0,0.131799996,3,3.426,190,99.83,20,10.1
2016,1,2,9,0,34,0,34,64,692,292,3,34,70.77,0,0.131799996,3,3.458,201,94.39,21,10.1
2016,1,2,9,30,77,0,77,72,756,382,3,31,65.82,0,0.131799996,3,3.5,201,88.81,22,10.1
2016,1,2,10,0,64,0,64,81,789,460,3,27,61.33,0,0.131799996,3,3.542,211,82.24,23,10.1
2016,1,2,10,30,73,0,73,86,821,528,7,24,57.39,4,0.131799996,2,3.602,211,77.41,24,10.1
2016,1,2,11,0,86,0,86,94,830,581,3,21,54.15,0,0.131799996,2,3.664,212,72.55,25,10.1
2016,1,2,11,30,92,0,92,96,845,620,8,21,51.72,4,0.131799996,1,3.732,212,72.51,25,10.1
2016,1,2,12,0,136,0,136,104,838,640,8,20,50.23,0,0.131799996,1,3.8,203,71.96,25,10.1
2016,1,2,12,30,280,48,312,105,840,647,8,20,49.76,0,0.131799996,1,3.864,203,71.92,25,10.1
2016,1,2,13,0,287,319,491,124,791,629,8,16,50.35,0,0.131799996,1,3.928,194,66.98,26,10.1
2016,1,2,13,30,259,385,497,122,780,603,8,16,51.94,0,0.131799996,1,3.978,194,66.95,26,10.1
2016,1,2,14,0,125,744,558,125,744,558,1,16,54.47,0,0.131799996,1,4.029,190,66.01,26,10.1
2016,1,2,14,30,243,199,349,120,715,501,3,18,57.79,0,0.131799996,1,4.067,190,70.02,25,10.1
2016,1,2,15,0,184,372,360,117,662,430,8,18,61.79,0,0.131799996,1,4.105,192,69.15,25,10.1
2016,1,2,15,30,165,250,266,107,606,350,8,20,66.34,0,0.131799996,1,4.127,192,73.4,24,10.1
2016,1,2,16,0,133,202,197,98,505,260,8,20,71.34,4,0.131799996,1,4.149,198,73.11,24,10.1
2016,1,2,16,30,78,394,169,78,394,169,1,23,76.69,0,0.131799996,1,4.16,198,77.64,23,10.1
2016,1,2,17,0,51,227,81,51,227,81,1,23,82.33,0,0.131799996,1,4.171,203,78.21,23,10.1
2016,1,2,17,30,13,0,13,12,36,13,8,26,88.19,4,0.131799996,1,4.184,203,83.11,22,10.1
2016,1,2,18,0,0,0,0,0,0,0,3,25,94.25,0,0.131799996,1,4.197,208,81.43,22,10.1
2016,1,2,18,30,0,0,0,0,0,0,1,28,100.45,0,0.131799996,1,4.202,208,86.57,21,10.1
2016,1,2,19,0,0,0,0,0,0,0,0,28,106.77,0,0.131799996,2,4.208,213,86.44,21,10.1
2016,1,2,19,30,0,0,0,0,0,0,0,31,113.19,0,0.131799996,2,4.211,213,91.93,20,10.1
2016,1,2,20,0,0,0,0,0,0,0,0,31,119.69,0,0.131799996,2,4.215,216,91.74,20,10.1
2016,1,2,20,30,0,0,0,0,0,0,0,31,126.25,0,0.131799996,2,4.214,216,91.74,20,10.1
2016,1,2,21,0,0,0,0,0,0,0,0,30,132.87,0,0.131799996,2,4.213,217,90.95,20,10.1
2016,1,2,21,30,0,0,0,0,0,0,7,33,139.52,0,0.131799996,2,4.208,217,96.75,19,10.1
2016,1,2,22,0,0,0,0,0,0,0,8,32,146.2,0,0.131799996,2,4.203,215,94.83,19,10.1
2016,1,2,22,30,0,0,0,0,0,0,8,32,152.89,0,0.131799996,2,4.2,215,94.8,19,10.1
2016,1,2,23,0,0,0,0,0,0,0,3,31,159.56,0,0.131799996,2,4.198,212,93.23,19,10.1
2016,1,2,23,30,0,0,0,0,0,0,8,34,166.15,0,0.131799996,2,4.209,212,99.21,18,10.1
2016,1,3,0,0,0,0,0,0,0,0,4,33,172.4,0,0.131799996,2,4.221,205,98.02,18,10.1
2016,1,3,0,30,0,0,0,0,0,0,8,33,176,0,0.131799996,2,4.252,205,98.01,18,10.1
2016,1,3,1,0,0,0,0,0,0,0,7,33,171.83,0,0.131799996,2,4.284,193,97.03,18,10.1
2016,1,3,1,30,0,0,0,0,0,0,1,33,165.51,0,0.131799996,2,4.287,193,97.01,18,10.1
2016,1,3,2,0,0,0,0,0,0,0,1,32,158.91,0,0.131799996,2,4.29,184,95.94,18,10.1
2016,1,3,2,30,0,0,0,0,0,0,1,32,152.23,0,0.131799996,2,4.252,184,95.93,18,10.1
2016,1,3,3,0,0,0,0,0,0,0,1,31,145.54,0,0.131799996,2,4.215,358,94.54,18,10.1
2016,1,3,3,30,0,0,0,0,0,0,1,34,138.86,0,0.131799996,2,4.191,358,100,17,10.1
2016,1,3,4,0,0,0,0,0,0,0,3,33,132.21,0,0.131799996,2,4.167,355,98.55,17,10.1
2016,1,3,4,30,0,0,0,0,0,0,7,33,125.6,0,0.131799996,2,4.162,355,98.56,17,10.1
2016,1,3,5,0,0,0,0,0,0,0,8,31,119.04,0,0.131799996,3,4.158,355,95.98,17,10.1
2016,1,3,5,30,0,0,0,0,0,0,8,33,112.54,0,0.131799996,3,4.157,355,100,16,10.1
2016,1,3,6,0,0,0,0,0,0,0,8,32,106.13,0,0.131799996,3,4.157,356,99.15,16,10.1
2016,1,3,6,30,0,0,0,0,0,0,8,32,99.81,0,0.131799996,3,4.146,356,99.18,16,10.1
2016,1,3,7,0,0,0,0,0,0,0,7,30,93.62,0,0.131799996,3,4.136,357,96.51,16,10.1
2016,1,3,7,30,7,0,7,15,28,16,8,30,87.58,4,0.131799996,3,4.129,357,96.53,16,10.1
2016,1,3,8,0,41,0,41,58,193,86,8,30,81.73,4,0.131799996,3,4.122,186,95.32,16,10.1
2016,1,3,8,30,82,0,82,92,337,173,6,30,76.12,4,0.131799996,3,4.13,186,95.32,16,10.1
2016,1,3,9,0,121,12,125,110,469,265,8,27,70.79,0,0.131799996,3,4.138,196,90.44,17,10.1
2016,1,3,9,30,121,0,121,127,546,351,8,24,65.83,0,0.131799996,3,4.169,196,84.92,18,10.1
2016,1,3,10,0,74,0,74,134,619,431,8,22,61.32,0,0.131799996,3,4.201,196,81.73,19,10.1
2016,1,3,10,30,92,0,92,142,659,498,6,22,57.37,0,0.131799996,3,4.226,196,81.71,19,10.1
2016,1,3,11,0,270,96,327,144,700,554,8,21,54.11,0,0.131799996,3,4.251,194,79.26,20,10.1
2016,1,3,11,30,126,0,126,148,719,594,6,21,51.66,0,0.131799996,2,4.239,194,79.21,20,10.1
2016,1,3,12,0,44,0,44,142,748,622,8,20,50.16,0,0.131799996,2,4.228,199,76.1,21,10.1
2016,1,3,12,30,142,0,142,143,752,630,6,20,49.67,0,0.131799996,2,4.185,199,76.06,21,10.1
2016,1,3,13,0,147,0,147,143,747,621,6,21,50.24,0,0.131799996,2,4.142,196,77.77,21,10.1
2016,1,3,13,30,289,99,350,140,736,596,8,21,51.82,0,0.131799996,2,4.127,196,77.75,21,10.1
2016,1,3,14,0,30,0,30,137,715,554,8,22,54.34,0,0.131799996,2,4.112,192,78.35,21,10.1
2016,1,3,14,30,61,0,61,131,687,499,8,22,57.66,0,0.131799996,2,4.108,192,78.33,21,10.1
2016,1,3,15,0,15,0,15,122,650,431,8,21,61.65,0,0.131799996,2,4.105,191,77.97,21,10.1
2016,1,3,15,30,14,0,14,111,594,351,8,24,66.2,0,0.131799996,2,4.142,191,82.91,20,10.1
2016,1,3,16,0,11,0,11,101,498,261,4,23,71.2,4,0.131799996,2,4.179,184,81.51,20,10.1
2016,1,3,16,30,7,0,7,80,386,170,4,26,76.55,4,0.131799996,2,4.241,184,86.73,19,10.1
2016,1,3,17,0,3,0,3,52,220,82,4,27,82.19,4,0.131799996,3,4.304,355,89.33,18,10.1
2016,1,3,17,30,0,0,0,13,34,14,8,30,88.05,4,0.131799996,3,4.347,355,95.15,17,10.1
2016,1,3,18,0,0,0,0,0,0,0,8,30,94.11,0,0.131799996,4,4.391,350,95.94,16,10.1
2016,1,3,18,30,0,0,0,0,0,0,8,32,100.31,0,0.131799996,3,4.399,350,100,15,10.1
2016,1,3,19,0,0,0,0,0,0,0,8,29,106.63,0,0.131799996,3,4.408,353,96.07,15,10.1
2016,1,3,19,30,0,0,0,0,0,0,8,29,113.06,0,0.131799996,3,4.406,353,96.08,15,10.1
2016,1,3,20,0,0,0,0,0,0,0,6,27,119.56,0,0.131799996,3,4.405,356,92.55,15,10.1
2016,1,3,20,30,0,0,0,0,0,0,8,30,126.12,0,0.131799996,2,4.398,356,98.72,14,10.1
2016,1,3,21,0,0,0,0,0,0,0,8,29,132.74,0,0.131799996,2,4.391,347,97.83,14,10.1
2016,1,3,21,30,0,0,0,0,0,0,8,29,139.39,0,0.131799996,2,4.35,347,97.84,14,10.1
2016,1,3,22,0,0,0,0,0,0,0,8,29,146.07,0,0.131799996,2,4.309,331,98.21,14,10.1
2016,1,3,22,30,0,0,0,0,0,0,8,29,152.76,0,0.131799996,2,4.231,331,98.2,14,10.1
2016,1,3,23,0,0,0,0,0,0,0,8,30,159.43,0,0.131799996,2,4.153,332,98.48,14,10.1
2016,1,3,23,30,0,0,0,0,0,0,8,30,166.02,0,0.131799996,1,4.054,332,98.45,14,10.1
2016,1,4,0,0,0,0,0,0,0,0,8,29,172.26,0,0.131799996,1,3.958,348,98.23,14,10.1
2016,1,4,0,30,0,0,0,0,0,0,8,29,175.91,0,0.131799996,1,3.863,348,98.19,14,10.1
2016,1,4,1,0,0,0,0,0,0,0,8,29,171.87,0,0.131799996,1,3.768,184,97.97,14,10.1
2016,1,4,1,30,0,0,0,0,0,0,8,30,165.58,0,0.131799996,1,3.732,184,100,13,10.1
2016,1,4,2,0,0,0,0,0,0,0,8,30,158.98,0,0.131799996,1,3.698,350,100,13,10.1
2016,1,4,2,30,0,0,0,0,0,0,8,30,152.31,0,0.131799996,1,3.689,350,100,13,10.1
2016,1,4,3,0,0,0,0,0,0,0,4,30,145.62,0,0.131799996,1,3.68,329,100,13,10.1
2016,1,4,3,30,0,0,0,0,0,0,4,30,138.94,0,0.131799996,1,3.644,329,100,13,10.1
2016,1,4,4,0,0,0,0,0,0,0,8,30,132.29,0,0.131799996,2,3.609,325,100,13,10.1
2016,1,4,4,30,0,0,0,0,0,0,8,30,125.67,0,0.131799996,2,3.578,325,100,13,10.1
2016,1,4,5,0,0,0,0,0,0,0,8,29,119.11,0,0.131799996,2,3.548,326,98.4,13,10.1
2016,1,4,5,30,0,0,0,0,0,0,8,29,112.61,0,0.131799996,2,3.527,326,100,12,10.1
2016,1,4,6,0,0,0,0,0,0,0,8,29,106.19,0,0.131799996,3,3.507,328,100,12,10.1
2016,1,4,6,30,0,0,0,0,0,0,4,28,99.87,0,0.131799996,3,3.425,328,100,11,10.1
2016,1,4,7,0,0,0,0,0,0,0,4,28,93.67,0,0.131799996,3,3.344,333,100,11,10.1
2016,1,4,7,30,11,0,11,16,197,24,3,28,87.62,4,0.131799996,3,3.147,333,100,11,10.1
2016,1,4,8,0,49,3,50,37,479,105,4,20,81.76,4,0.131799996,3,2.95,340,88.71,11,10.1
2016,1,4,8,30,90,25,96,50,636,203,4,20,76.14,4,0.131799996,3,2.666,340,88.73,11,10.1
2016,1,4,9,0,130,42,144,58,747,303,4,8,70.8,0,0.131799996,4,2.382,343,72.25,12,10.1
2016,1,4,9,30,170,244,270,65,815,398,4,5,65.83,0,0.131799996,3,2.142,343,67.68,13,10.1
2016,1,4,10,0,201,299,344,70,863,485,4,-4,61.3,0,0.131799996,3,1.903,342,56.54,14,10.1
2016,1,4,10,30,74,897,558,74,897,558,0,-7,57.34,0,0.131799996,3,1.775,342,53,15,10.1
2016,1,4,11,0,75,927,619,75,927,619,0,-12,54.06,0,0.131799996,3,1.648,337,47.58,16,10.1
2016,1,4,11,30,76,942,662,76,942,662,0,-12,51.6,0,0.131799996,3,1.59,337,47.56,16,10.1
2016,1,4,12,0,76,954,689,76,954,689,0,-15,50.07,0,0.131799996,3,1.533,331,44.39,17,10.1
2016,1,4,12,30,77,957,698,77,957,698,0,-15,49.57,0,0.131799996,3,1.513,331,44.38,17,10.1
2016,1,4,13,0,76,955,689,76,955,689,0,-18,50.12,0,0.131799996,3,1.493,328,41.95,18,10.1
2016,1,4,13,30,75,947,663,75,947,663,0,-18,51.7,0,0.131799996,3,1.487,328,41.94,18,10.1
2016,1,4,14,0,73,934,620,73,934,620,0,-18,54.2,0,0.131799996,3,1.482,327,40.65,19,10.1
2016,1,4,14,30,71,913,561,71,913,561,0,-18,57.52,0,0.131799996,3,1.484,327,40.65,19,10.1
2016,1,4,15,0,67,882,488,67,882,488,0,-16,61.51,0,0.131799996,3,1.486,327,42.35,19,10.1
2016,1,4,15,30,63,839,403,63,839,403,0,-14,66.06,0,0.131799996,2,1.498,327,45.09,18,10.1
2016,1,4,16,0,57,773,308,57,773,308,0,-6,71.05,0,0.131799996,2,1.51,331,51.75,18,10.1
2016,1,4,16,30,48,680,208,48,680,208,0,0,76.4,0,0.131799996,1,1.514,331,58.73,16,10.1
2016,1,4,17,0,35,523,108,35,523,108,1,7,82.04,0,0.131799996,1,1.518,337,67.7,15,10.1
2016,1,4,17,30,14,240,23,14,240,23,0,10,87.91,0,0.131799996,1,1.499,337,72.23,14,10.1
2016,1,4,18,0,0,0,0,0,0,0,0,7,93.97,0,0.131799996,1,1.481,344,68.1,14,10.1
2016,1,4,18,30,0,0,0,0,0,0,0,10,100.17,0,0.131799996,1,1.45,344,72.69,13,10.1
2016,1,4,19,0,0,0,0,0,0,0,1,9,106.5,0,0.131799996,1,1.42,352,71.42,13,10.1
2016,1,4,19,30,0,0,0,0,0,0,0,9,112.92,0,0.131799996,1,1.389,352,71.44,13,10.1
2016,1,4,20,0,0,0,0,0,0,0,0,7,119.42,0,0.131799996,1,1.358,180,70.06,13,10.1
2016,1,4,20,30,0,0,0,0,0,0,1,10,125.99,0,0.131799996,1,1.339,180,74.81,12,10.1
2016,1,4,21,0,0,0,0,0,0,0,0,10,132.61,0,0.131799996,2,1.32,189,73.9,12,10.1
